Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,strategy,thres_schema,thres_item_final,rep
1,7,14,1,5,6.404999999999995,9,29,42,47,46,104,19.275999999999986,0.7929999999999997,1.585999999999999,16.713999999999988,20,5,10,16,92,7,12,76,5,0.5,17,4.25,6,Hc,0.20952173913043476,0.11328571428571428,0.13216666666666665,0.21992105263157893,bonus_oriented,50,40,3
1,8,15,1,9,8.417999999999994,17,50,90,101,97,39,45.688999999999965,5.550999999999996,0.7319999999999998,6.099999999999995,20,17,3,12,203,20,3,16,4,0,12,3,6,Hc,0.22506896551724137,0.27754999999999996,0.244,0.38124999999999987,bonus_oriented,50,40,3
1,8,16,1,2,7.014999999999994,9,27,53,60,51,13,11.101999999999991,15.981999999999987,4.574999999999997,2.8669999999999978,19,17,14,5,42,73,25,7,4,0.5,18,4.5,6,Hc,0.2643333333333333,0.21893150684931506,0.183,0.4095714285714284,bonus_oriented,50,40,3
1,9,17,1,9,8.478999999999994,15,37,69,70,64,40,15.12799999999999,9.454999999999993,0.6709999999999998,17.262999999999987,20,13,2,16,56,42,2,65,4,0.5,17,4.25,6,Hc,0.27014285714285713,0.2251190476190476,0.3354999999999999,0.26558461538461536,bonus_oriented,50,40,3
1,9,18,1,6,3.1719999999999975,11,17,1,9,51,10,17.262999999999987,2.2569999999999983,12.07799999999999,4.513999999999997,20,9,18,13,79,9,57,22,6,0.5,22,5.5,6,Hc,0.21851898734177214,0.25077777777777777,0.21189473684210525,0.2051818181818182,bonus_oriented,50,40,3
1,10,19,1,7,13.663999999999989,17,63,21,20,14,15,17.506999999999987,8.966999999999993,12.44399999999999,7.807999999999994,20,17,18,16,79,35,53,38,6,1,72,6,6,Hc,0.22160759493670884,0.2562,0.23479245283018865,0.2054736842105263,bonus_oriented,50,40,3
1,10,20,1,1,4.025999999999997,11,19,1,82,76,2,57.70599999999995,0.061,2.1349999999999985,0.122,20,1,7,1,236,1,7,1,3,0,18,4.5,6,Hc,0.24451694915254235,0.061,0.30499999999999994,0.122,bonus_oriented,50,40,3
1,11,21,1,8,9.271999999999993,16,47,60,118,120,110,50.81299999999996,0.061,0.244,0.061,20,1,3,1,219,1,3,1,2,0.5,10,2.5,6,Hc,0.23202283105022828,0.061,0.08133333333333333,0.061,bonus_oriented,50,40,3
1,11,22,1,9,10.979999999999992,17,57,62,63,66,64,20.556999999999984,4.635999999999997,5.306999999999996,5.977999999999995,20,13,14,13,103,20,25,28,4,1,48,4,6,Hc,0.19958252427184464,0.23179999999999998,0.21227999999999997,0.21349999999999997,bonus_oriented,50,40,3
1,12,23,1,2,12.99299999999999,14,50,52,49,51,79,15.981999999999987,6.526999999999995,31.170999999999975,15.493999999999987,20,13,18,17,61,25,135,59,4,0.5,15,3.75,6,Hc,0.26199999999999996,0.26108,0.23089629629629627,0.2626101694915254,bonus_oriented,50,40,3
1,12,24,1,7,4.208999999999997,9,21,13,21,15,17,20.434999999999985,3.2939999999999974,12.80999999999999,2.439999999999998,20,6,16,11,97,6,41,15,6,1,72,6,6,Hc,0.21067010309278347,0.5489999999999998,0.31243902439024385,0.16266666666666665,bonus_oriented,50,40,3
1,13,25,1,7,6.465999999999995,13,34,14,19,17,18,25.92499999999998,0.6099999999999999,0.061,0.305,20,2,1,4,116,2,1,4,6,1,72,6,6,Hc,0.22349137931034482,0.305,0.061,0.07625,bonus_oriented,50,40,3
1,13,26,1,6,7.9299999999999935,14,32,3,1,4,57,8.844999999999994,37.33199999999997,6.099999999999995,0.244,18,19,14,3,37,149,21,3,6,0.5,22,5.5,6,Hc,0.23905405405405403,0.25055033557046974,0.29047619047619044,0.08133333333333333,bonus_oriented,50,40,3
1,14,27,1,9,8.905999999999993,14,50,69,66,62,70,14.70099999999999,7.075999999999994,10.552999999999992,0.061,20,12,17,1,76,23,41,1,4,1,48,4,6,Hc,0.19343421052631576,0.30765217391304345,0.257390243902439,0.061,bonus_oriented,50,40,3
1,14,28,1,5,6.282999999999995,13,34,45,41,39,52,22.264999999999983,1.7079999999999989,1.7079999999999989,17.994999999999987,20,5,6,17,104,5,9,80,5,0.5,19,4.75,6,Hc,0.21408653846153844,0.34159999999999996,0.18977777777777777,0.22493749999999998,bonus_oriented,50,40,3
1,15,29,1,1,4.025999999999997,12,27,80,81,113,119,37.27099999999997,9.942999999999993,34.952999999999975,4.879999999999996,20,14,16,11,164,31,169,23,3,0,10,2.5,6,Hc,0.2272621951219512,0.3207419354838709,0.2068224852071006,0.21217391304347824,bonus_oriented,50,40,3
1,15,30,1,9,9.576999999999993,17,44,71,68,65,107,18.726999999999986,3.9649999999999967,12.19999999999999,10.735999999999992,20,10,17,17,82,19,47,56,4,0.5,14,3.5,6,Hc,0.22837804878048779,0.20868421052631578,0.25957446808510637,0.1917142857142857,bonus_oriented,50,40,3
1,1,1,0,5,11.040999999999991,17,51,44,47,42,4,30.80499999999998,2.3179999999999983,1.524999999999999,7.441999999999994,20,9,5,13,133,10,5,27,5,0.5,21,5.25,5,Hc,0.23161654135338344,0.23179999999999998,0.3049999999999999,0.27562962962962956,bonus_oriented,50,40,4
1,1,2,0,2,12.74899999999999,18,65,15,29,60,108,44.834999999999965,0.7319999999999998,5.7339999999999955,3.537999999999997,20,4,16,13,194,4,22,15,4,0,17,4.25,5,Hc,0.2311082474226804,0.183,0.2606363636363636,0.23586666666666664,bonus_oriented,50,40,4
1,2,3,0,5,12.68799999999999,20,78,39,20,43,99,21.105999999999984,15.127999999999988,8.844999999999994,1.8909999999999987,20,17,17,6,115,69,46,7,5,0,18,4.5,5,Hc,0.18353043478260866,0.21924637681159417,0.19228260869565217,0.2701428571428571,bonus_oriented,50,40,4
1,2,4,0,6,7.258999999999994,12,26,12,36,29,5,28.547999999999977,14.517999999999988,0.5489999999999999,2.9889999999999977,20,18,4,8,106,55,4,9,6,0,22,5.5,5,Hc,0.2693207547169811,0.26396363636363634,0.13724999999999998,0.332111111111111,bonus_oriented,50,40,4
1,3,5,0,5,9.332999999999993,15,50,38,37,39,43,12.56599999999999,15.615999999999987,4.879999999999996,1.8909999999999987,20,18,12,5,60,66,21,5,5,1,60,5,5,Hc,0.2094333333333333,0.23660606060606057,0.23238095238095238,0.3781999999999999,bonus_oriented,50,40,4
1,3,6,0,9,6.526999999999995,13,30,15,69,64,31,28.852999999999977,1.646999999999999,7.319999999999994,1.4029999999999991,20,7,16,7,123,8,40,7,4,0,19,4.75,5,Hc,0.2345772357723577,0.205875,0.183,0.20042857142857143,bonus_oriented,50,40,4
1,4,7,0,6,8.661999999999994,17,44,4,3,59,6,12.32199999999999,44.468999999999966,0.5489999999999999,0.183,20,19,2,2,60,182,2,2,6,0.5,22,5.5,5,Hc,0.20536666666666667,0.24433516483516482,0.27449999999999997,0.0915,bonus_oriented,50,40,4
1,4,8,0,4,10.308999999999992,15,44,108,19,106,107,42.94399999999997,6.465999999999995,11.83399999999999,0.9759999999999995,20,17,18,4,177,28,50,4,2,0.5,12,3,5,Hc,0.24262146892655365,0.23092857142857143,0.23667999999999995,0.244,bonus_oriented,50,40,4
1,5,9,1,9,10.552999999999992,13,50,62,64,101,61,18.909999999999986,5.123999999999996,19.885999999999985,3.476999999999997,20,14,18,13,82,22,81,19,4,0.5,14,3.5,5,Hc,0.23060975609756093,0.23290909090909087,0.24550617283950615,0.18299999999999997,bonus_oriented,50,40,4
1,5,10,1,3,14.151999999999989,11,68,29,27,26,3,17.750999999999987,14.578999999999988,19.397999999999985,17.567999999999987,20,18,18,17,87,58,91,74,5,0.5,21,5.25,5,Hc,0.20403448275862068,0.2513620689655172,0.21316483516483514,0.2374054054054054,bonus_oriented,50,40,4
1,6,11,1,7,7.563999999999994,14,31,18,16,17,20,13.724999999999989,20.861999999999984,1.0369999999999995,6.709999999999995,20,18,4,15,52,80,4,33,6,1,72,6,5,Hc,0.26394230769230764,0.260775,0.25925,0.2033333333333333,bonus_oriented,50,40,4
1,6,12,1,2,5.7949999999999955,12,28,49,58,51,57,25.80299999999998,0.244,19.824999999999985,17.933999999999987,20,3,17,17,122,3,74,80,4,1,48,4,5,Hc,0.2115,0.08133333333333333,0.26790540540540536,0.22417499999999999,bonus_oriented,50,40,4
1,7,13,1,6,10.796999999999992,15,52,5,7,4,2,14.517999999999988,13.17599999999999,6.343999999999995,17.384999999999987,20,16,16,17,67,49,29,73,6,1,72,6,5,Hc,0.21668656716417908,0.26889795918367343,0.21875862068965515,0.23815068493150682,bonus_oriented,50,40,4
1,7,14,1,4,6.465999999999995,17,39,13,52,101,59,100.71100000000344,0.244,0.122,0.427,20,1,1,2,414,1,1,2,2,0,16,4,5,Hc,0.24326328502415456,0.244,0.122,0.2135,bonus_oriented,50,40,4
1,8,15,1,10,15.188999999999988,18,80,93,92,90,29,20.495999999999984,9.820999999999993,12.01699999999999,3.537999999999997,20,15,17,10,108,36,48,14,3,0.5,14,3.5,5,Hc,0.18977777777777777,0.27280555555555547,0.25035416666666666,0.25271428571428567,bonus_oriented,50,40,4
1,8,16,1,9,12.44399999999999,10,59,61,72,17,107,13.35899999999999,1.4029999999999991,27.14499999999998,5.306999999999996,14,6,18,14,64,7,121,22,4,0,16,4,5,Hc,0.208734375,0.20042857142857143,0.2243388429752066,0.2412272727272727,bonus_oriented,50,40,4
1,9,17,1,3,10.064999999999992,15,50,34,27,29,70,18.726999999999986,7.807999999999994,9.881999999999993,9.942999999999993,20,12,17,16,91,21,45,41,5,0.5,19,4.75,5,Hc,0.20579120879120877,0.3718095238095237,0.21959999999999996,0.2425121951219512,bonus_oriented,50,40,4
1,9,18,1,10,3.781999999999997,10,15,2,88,92,90,33.671999999999976,1.1589999999999994,0.061,6.526999999999995,20,8,1,15,128,8,1,34,3,0.5,15,3.75,5,Hc,0.2630625,0.144875,0.061,0.1919705882352941,bonus_oriented,50,40,4
1,10,19,1,7,2.9889999999999977,9,12,14,23,21,36,22.447999999999983,2.561999999999998,3.476999999999997,11.95599999999999,20,8,10,16,92,12,16,55,6,0.5,23,5.75,5,Hc,0.24399999999999997,0.2135,0.21731249999999996,0.21738181818181818,bonus_oriented,50,40,4
1,10,20,1,5,4.574999999999997,11,26,39,47,48,42,19.275999999999986,1.0369999999999995,8.966999999999993,8.722999999999994,20,6,14,15,85,7,40,41,5,1,60,5,5,Hc,0.22677647058823527,0.14814285714285713,0.22417499999999999,0.2127560975609756,bonus_oriented,50,40,4
1,11,21,1,7,8.966999999999993,13,45,19,17,13,21,17.323999999999987,12.62699999999999,17.506999999999987,2.3179999999999983,20,18,18,11,87,53,76,14,6,1,72,6,5,Hc,0.19912643678160918,0.2382452830188679,0.23035526315789473,0.16557142857142854,bonus_oriented,50,40,4
1,11,22,1,6,4.330999999999997,12,20,1,98,2,100,68.747,0.244,0.061,0.061,20,2,1,1,279,2,1,1,6,0,16,4,5,Hc,0.24640501792114694,0.122,0.061,0.061,bonus_oriented,50,40,4
1,12,23,1,3,10.125999999999992,15,59,18,101,94,100,54.594999999999956,0.9149999999999996,10.003999999999992,0.366,20,3,17,3,226,3,36,3,5,0,13,3.25,5,Hc,0.24157079646017698,0.305,0.27788888888888885,0.122,bonus_oriented,50,40,4
1,12,24,1,2,7.136999999999994,14,25,50,58,56,59,11.040999999999991,15.615999999999987,0.183,3.781999999999997,20,19,1,13,43,56,1,19,4,1,48,4,5,Hc,0.2567674418604651,0.2788571428571428,0.183,0.19905263157894737,bonus_oriented,50,40,4
1,13,25,1,2,5.001999999999996,16,27,18,15,56,60,37.94199999999997,13.663999999999989,0.061,0.061,20,18,1,1,155,59,1,1,4,0,20,5,5,Hc,0.24478709677419352,0.23159322033898302,0.061,0.061,bonus_oriented,50,40,4
1,13,26,1,6,8.234999999999994,15,41,8,7,101,99,16.10399999999999,26.10799999999998,2.9889999999999977,0.244,20,19,7,2,77,111,7,2,6,0,16,4,5,Hc,0.20914285714285713,0.2352072072072072,0.4269999999999999,0.122,bonus_oriented,50,40,4
1,14,27,1,9,8.417999999999994,14,35,72,67,71,2,18.238999999999987,8.112999999999994,3.1109999999999975,1.463999999999999,20,17,9,6,83,36,10,6,4,0.5,18,4.5,5,Hc,0.21974698795180722,0.2253611111111111,0.3111,0.244,bonus_oriented,50,40,4
1,14,28,1,1,9.820999999999993,15,40,77,84,75,83,12.01699999999999,4.147999999999997,4.7579999999999965,8.966999999999993,18,9,11,15,44,20,21,46,3,1,36,3,5,Hc,0.27311363636363634,0.20739999999999997,0.22657142857142853,0.19493478260869565,bonus_oriented,50,40,4
1,15,29,1,5,5.672999999999996,12,24,39,43,103,42,17.506999999999987,2.3179999999999983,8.051999999999994,4.940999999999996,20,10,16,15,82,11,34,24,5,0.5,17,4.25,5,Hc,0.2135,0.2107272727272727,0.23682352941176468,0.20587499999999997,bonus_oriented,50,40,4
1,15,30,1,6,9.881999999999993,17,51,11,10,3,5,12.07799999999999,29.340999999999976,8.356999999999994,14.151999999999989,20,19,17,17,61,117,38,57,6,1,72,6,5,Hc,0.198,0.25077777777777777,0.2199210526315789,0.24828070175438594,bonus_oriented,50,40,4
1,1,1,0,7,7.441999999999994,15,33,16,28,34,105,55.143999999999956,0.183,0.061,0.183,20,2,1,2,223,2,1,2,6,0,18,4.5,6,Hc,0.2472825112107623,0.0915,0.061,0.0915,bonus_oriented,50,40,5
1,1,2,0,2,5.367999999999996,10,22,49,54,88,92,30.255999999999975,0.7929999999999997,6.953999999999994,1.9519999999999986,20,3,16,7,116,3,26,8,4,0,14,3.5,6,Hc,0.2608275862068965,0.2643333333333333,0.2674615384615384,0.244,bonus_oriented,50,40,5
1,2,3,0,7,16.04299999999999,19,69,18,103,30,17,36.53899999999997,0.9149999999999996,4.208999999999997,15.615999999999987,20,5,11,16,140,5,19,58,6,0,19,4.75,6,Hc,0.2609928571428571,0.183,0.22152631578947368,0.2692413793103448,bonus_oriented,50,40,5
1,2,4,0,9,8.844999999999994,8,37,64,88,70,72,11.162999999999991,27.327999999999978,0.244,0.427,20,17,1,1,53,116,1,1,4,0.5,15,3.75,6,Hc,0.21062264150943394,0.23558620689655171,0.244,0.427,bonus_oriented,50,40,5
1,3,5,0,3,16.469999999999988,14,64,31,30,100,105,38.49099999999997,0.7319999999999998,10.979999999999992,1.646999999999999,20,3,18,3,155,3,52,4,5,0,14,3.5,6,Hc,0.2483290322580645,0.244,0.21115384615384614,0.41174999999999984,bonus_oriented,50,40,5
1,3,6,0,5,5.428999999999996,15,29,39,48,96,37,15.06699999999999,6.099999999999995,10.796999999999992,1.2809999999999993,20,13,16,4,64,20,42,5,5,0.5,18,4.5,6,Hc,0.23542187499999997,0.30499999999999994,0.25707142857142856,0.2562,bonus_oriented,50,40,5
1,4,7,0,5,7.258999999999994,14,33,40,38,45,102,14.578999999999988,3.9649999999999967,0.5489999999999999,5.611999999999996,20,11,2,12,66,18,2,27,5,0.5,17,4.25,6,Hc,0.2208939393939394,0.22027777777777774,0.27449999999999997,0.20785185185185182,bonus_oriented,50,40,5
1,4,8,0,8,9.576999999999993,16,49,115,110,111,112,21.349999999999984,5.672999999999996,0.061,10.552999999999992,20,11,1,16,104,17,1,45,2,1,24,2,6,Hc,0.20528846153846153,0.3337058823529411,0.061,0.2345111111111111,bonus_oriented,50,40,5
1,5,9,0,1,10.796999999999992,18,55,75,78,84,74,20.922999999999984,3.0499999999999976,6.465999999999995,11.101999999999991,20,13,17,14,97,19,36,42,3,1,36,3,6,Hc,0.21570103092783502,0.16052631578947368,0.1796111111111111,0.2643333333333333,bonus_oriented,50,40,5
1,5,10,0,10,14.517999999999988,17,54,87,28,96,27,24.33899999999998,4.330999999999997,7.197999999999994,24.88799999999998,20,8,14,16,97,11,30,105,3,0,16,4,6,Hc,0.25091752577319587,0.39372727272727265,0.23993333333333333,0.23702857142857142,bonus_oriented,50,40,5
1,6,11,1,7,3.0499999999999976,12,15,17,93,96,18,42.33399999999997,0.5489999999999999,0.427,0.061,20,2,2,1,187,2,2,1,6,0,18,4.5,6,Hc,0.2263850267379679,0.27449999999999997,0.2135,0.061,bonus_oriented,50,40,5
1,6,12,1,2,10.674999999999992,13,49,56,55,60,35,15.554999999999989,15.249999999999988,5.428999999999996,3.842999999999997,20,17,13,12,82,57,17,15,4,0.5,17,4.25,6,Hc,0.1896951219512195,0.26754385964912275,0.31935294117647056,0.2562,bonus_oriented,50,40,5
1,7,13,1,6,10.369999999999992,13,53,12,5,7,3,18.970999999999986,7.563999999999994,2.2569999999999983,17.506999999999987,20,16,7,17,83,35,10,85,6,1,72,6,6,Hc,0.22856626506024094,0.2161142857142857,0.22569999999999998,0.20596470588235294,bonus_oriented,50,40,5
1,7,14,1,8,13.41999999999999,20,62,120,50,109,119,28.547999999999977,19.946999999999985,0.122,2.3789999999999982,20,18,1,8,130,66,1,9,2,0.5,10,2.5,6,Hc,0.21959999999999996,0.3022272727272727,0.122,0.2643333333333333,bonus_oriented,50,40,5
1,8,15,1,9,9.393999999999993,14,43,70,62,30,68,15.615999999999989,3.659999999999997,10.064999999999992,2.1349999999999985,20,11,14,7,71,15,29,9,4,0.5,17,4.25,6,Hc,0.21994366197183096,0.244,0.34706896551724137,0.2372222222222222,bonus_oriented,50,40,5
1,8,16,1,7,12.32199999999999,18,56,24,17,15,38,37.88099999999997,10.552999999999992,11.77299999999999,1.585999999999999,20,19,16,8,165,49,44,9,6,0.5,23,5.75,6,Hc,0.22958181818181816,0.2153673469387755,0.2675681818181818,0.1762222222222222,bonus_oriented,50,40,5
1,9,17,1,5,6.709999999999995,16,37,84,100,40,73,46.420999999999964,3.2329999999999974,13.785999999999989,0.427,20,12,17,2,191,14,57,2,5,0,13,3.25,6,Hc,0.2430418848167539,0.23092857142857143,0.241859649122807,0.2135,bonus_oriented,50,40,5
1,9,18,1,7,9.332999999999993,16,38,31,35,14,20,35.196999999999974,5.428999999999996,5.001999999999996,1.9519999999999986,20,15,11,10,151,22,17,11,6,0,22,5.5,6,Hc,0.23309271523178807,0.24677272727272725,0.294235294117647,0.17745454545454545,bonus_oriented,50,40,5
1,10,19,1,3,14.944999999999988,13,65,32,34,36,95,35.379999999999974,0.183,8.356999999999994,5.7949999999999955,20,1,18,15,157,2,49,34,5,0.5,18,4.5,6,Hc,0.22535031847133755,0.0915,0.17055102040816325,0.17044117647058823,bonus_oriented,50,40,5
1,10,20,1,9,8.173999999999994,16,47,61,66,71,20,10.308999999999992,8.905999999999993,4.147999999999997,22.691999999999982,20,16,12,17,60,37,16,89,4,0.5,18,4.5,6,Hc,0.17181666666666665,0.2407027027027027,0.25925,0.2549662921348314,bonus_oriented,50,40,5
1,11,21,1,4,9.393999999999993,17,46,103,101,22,25,58.37699999999995,3.4159999999999973,15.676999999999987,0.061,20,11,18,1,240,15,59,1,2,0,15,3.75,6,Hc,0.24323749999999997,0.22773333333333332,0.26571186440677963,0.061,bonus_oriented,50,40,5
1,11,22,1,5,4.269999999999997,11,24,48,39,40,44,23.78999999999998,5.184999999999996,3.2939999999999974,5.428999999999996,20,15,10,14,106,20,17,24,5,1,60,5,6,Hc,0.2244339622641509,0.25925,0.19376470588235292,0.22620833333333332,bonus_oriented,50,40,5
1,12,23,1,6,5.306999999999996,8,22,11,27,25,3,21.349999999999984,1.2199999999999993,23.362999999999982,0.366,20,5,18,3,74,6,105,3,6,0,22,5.5,6,Hc,0.28851351351351345,0.20333333333333334,0.2225047619047619,0.122,bonus_oriented,50,40,5
1,12,24,1,9,7.746999999999994,18,45,62,71,87,86,9.271999999999993,11.467999999999991,7.807999999999994,0.244,20,18,14,1,51,44,37,1,4,0,14,3.5,6,Hc,0.18180392156862743,0.2606363636363636,0.211027027027027,0.244,bonus_oriented,50,40,5
1,13,25,1,7,9.942999999999993,17,49,22,16,43,15,16.10399999999999,18.116999999999987,11.89499999999999,5.184999999999996,20,18,17,11,71,84,52,18,6,0.5,23,5.75,6,Hc,0.22681690140845068,0.21567857142857141,0.22874999999999998,0.2880555555555555,bonus_oriented,50,40,5
1,13,26,1,2,11.040999999999991,16,41,59,4,3,54,21.959999999999983,0.9149999999999996,6.648999999999995,3.3549999999999973,20,4,14,12,95,4,26,16,4,0,20,5,6,Hc,0.2311578947368421,0.22874999999999995,0.2557307692307692,0.20968749999999997,bonus_oriented,50,40,5
1,14,27,1,2,24.03399999999998,18,103,57,39,11,58,35.745999999999974,14.944999999999988,3.2329999999999974,13.48099999999999,20,19,11,17,150,62,14,61,4,0,19,4.75,6,Hc,0.23830666666666664,0.24104838709677417,0.23092857142857143,0.221,bonus_oriented,50,40,5
1,14,28,1,7,8.112999999999994,13,50,19,14,24,23,15.49399999999999,14.334999999999988,2.9279999999999977,0.061,20,18,9,1,81,46,10,1,6,1,72,6,6,Hc,0.19128395061728393,0.31163043478260866,0.2928,0.061,bonus_oriented,50,40,5
1,15,29,1,2,11.040999999999991,18,46,47,18,52,19,60.08499999999995,13.17599999999999,13.602999999999989,10.552999999999992,20,18,18,17,232,52,60,42,4,0,21,5.25,6,Hc,0.2589870689655172,0.2533846153846154,0.22671666666666665,0.25126190476190474,bonus_oriented,50,40,5
1,15,30,1,10,17.628999999999987,19,73,96,85,90,105,35.623999999999974,3.720999999999997,3.4159999999999973,3.476999999999997,20,8,10,12,144,11,14,18,3,0.5,11,2.75,6,Hc,0.24738888888888885,0.33827272727272717,0.244,0.19316666666666665,bonus_oriented,50,40,5
1,1,1,0,7,23.54599999999998,19,108,18,14,55,92,46.237999999999964,4.269999999999997,25.13199999999998,0.366,20,11,18,3,205,19,106,3,6,0,19,4.75,5,Hc,0.22555121951219512,0.22473684210526312,0.23709433962264148,0.122,bonus_oriented,50,40,6
1,1,2,0,5,8.844999999999994,16,44,43,45,47,44,15.981999999999989,2.561999999999998,17.994999999999987,2.0739999999999985,20,11,17,4,66,12,70,5,5,1,60,5,5,Hc,0.24215151515151515,0.2135,0.2570714285714285,0.4148,bonus_oriented,50,40,6
1,2,3,0,5,8.966999999999993,10,40,40,48,44,37,17.384999999999987,0.5489999999999999,7.502999999999994,9.820999999999993,20,2,14,16,64,2,25,44,5,1,60,5,5,Hc,0.27164062499999997,0.27449999999999997,0.30011999999999994,0.22320454545454543,bonus_oriented,50,40,6
1,2,4,0,6,11.95599999999999,18,57,10,4,5,8,34.647999999999975,7.990999999999993,0.427,10.979999999999992,20,16,3,16,163,27,3,52,6,1,72,6,5,Hc,0.2125644171779141,0.29596296296296293,0.14233333333333334,0.21115384615384614,bonus_oriented,50,40,6
1,3,5,0,5,8.295999999999994,13,35,43,47,44,16,20.556999999999984,1.585999999999999,11.162999999999991,23.179999999999982,20,5,17,17,82,5,52,103,5,0.5,21,5.25,5,Hc,0.2506951219512195,0.3172,0.2146730769230769,0.22504854368932037,bonus_oriented,50,40,6
1,3,6,0,6,17.628999999999987,20,83,12,6,5,3,25.07099999999998,1.7079999999999989,4.452999999999997,2.3179999999999983,20,8,11,10,108,10,17,13,6,1,72,6,5,Hc,0.23213888888888887,0.1708,0.2619411764705882,0.1783076923076923,bonus_oriented,50,40,6
1,4,7,0,7,6.465999999999995,14,35,15,17,21,23,17.994999999999987,2.1349999999999985,0.061,20.129999999999985,20,7,1,17,77,11,1,88,6,1,72,6,5,Hc,0.2337012987012987,0.1940909090909091,0.061,0.22874999999999998,bonus_oriented,50,40,6
