Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,strategy,combo_id,thres_schema,thres_item_final,model,risk,run,attempt
1,4,7,0,9,9.820999999999993,11,49,64,66,24,18,11.650999999999991,3.1109999999999975,5.001999999999996,1.646999999999999,19,11,12,4,59,13,23,4,4,0,20,5,6,Hc,0.19747457627118645,0.23930769230769228,0.2174782608695652,0.4117499999999999,payoff_oriented,2,25,10,original,Hc,41,1
1,4,8,0,3,10.430999999999992,17,47,28,10,6,4,12.56599999999999,6.343999999999995,16.774999999999988,5.550999999999996,20,16,17,16,56,28,58,24,5,0.5,23,5.75,6,Hc,0.22439285714285712,0.22657142857142853,0.2892241379310344,0.23129166666666665,payoff_oriented,2,25,10,original,Hc,41,1
1,5,9,0,1,16.34799999999999,14,63,78,10,79,83,18.238999999999987,10.369999999999992,0.244,0.122,20,17,2,2,74,41,2,2,3,0.5,15,3.75,6,Hc,0.24647297297297294,0.25292682926829263,0.122,0.061,payoff_oriented,2,25,10,original,Hc,41,1
1,5,10,0,8,7.9299999999999935,12,31,117,13,94,120,12.50499999999999,2.3179999999999983,0.122,0.244,20,9,1,1,49,9,1,1,2,0,13,3.25,6,Hc,0.255204081632653,0.25755555555555554,0.122,0.244,payoff_oriented,2,25,10,original,Hc,41,1
1,6,11,1,1,12.26099999999999,17,54,80,73,83,20,14.029999999999989,1.7689999999999988,0.7929999999999997,6.709999999999995,20,5,4,15,62,6,5,32,3,0.5,15,3.75,6,Hc,0.22629032258064513,0.2948333333333333,0.1586,0.20968749999999997,payoff_oriented,2,25,10,original,Hc,41,1
1,6,12,1,2,12.44399999999999,12,60,93,55,8,52,15.493999999999987,1.0369999999999995,0.8539999999999996,9.149999999999993,20,4,4,16,71,4,4,42,4,0,17,4.25,6,Hc,0.21822535211267602,0.25925,0.2135,0.21785714285714286,payoff_oriented,2,25,10,original,Hc,41,1
1,7,13,1,3,9.759999999999993,16,52,30,35,12,2,10.308999999999992,2.622999999999998,1.1589999999999994,2.0129999999999986,19,9,5,6,56,11,6,7,5,0,22,5.5,6,Hc,0.1840892857142857,0.23845454545454542,0.19316666666666665,0.28757142857142853,payoff_oriented,2,25,10,original,Hc,41,1
1,7,14,1,5,6.8319999999999945,10,24,37,39,49,42,8.051999999999994,1.463999999999999,1.585999999999999,5.916999999999995,19,4,5,10,33,4,8,22,5,0.5,19,4.75,6,Hc,0.244,0.3659999999999999,0.19824999999999998,0.2689545454545454,payoff_oriented,2,25,10,original,Hc,41,1
1,8,15,1,4,7.9299999999999935,11,34,97,100,10,30,10.125999999999992,0.122,11.77299999999999,0.7319999999999998,20,1,18,2,46,1,52,3,2,0,15,3.75,6,Hc,0.22013043478260869,0.122,0.22640384615384612,0.244,payoff_oriented,2,25,10,original,Hc,41,1
1,8,16,1,5,4.940999999999996,13,28,13,116,44,21,69.54000000000002,0.061,0.061,0.9149999999999996,20,1,1,3,301,1,1,4,5,0,19,4.75,6,Hc,0.2310299003322259,0.061,0.061,0.22874999999999998,payoff_oriented,2,25,10,original,Hc,41,1
1,9,17,1,1,8.417999999999994,20,34,73,2,5,79,10.308999999999992,1.463999999999999,3.1109999999999975,0.427,20,7,8,5,41,8,12,5,3,0,18,4.5,6,Hc,0.25143902439024385,0.183,0.25925,0.0854,payoff_oriented,2,25,10,original,Hc,41,1
1,9,18,1,3,7.502999999999994,16,41,25,31,32,93,13.23699999999999,0.183,1.585999999999999,0.9759999999999995,20,1,7,2,68,1,8,2,5,0.5,18,4.5,6,Hc,0.19466176470588234,0.183,0.19824999999999998,0.4879999999999999,payoff_oriented,2,25,10,original,Hc,41,1
1,10,19,1,7,12.26099999999999,14,55,18,15,39,70,20.739999999999984,2.9889999999999977,18.848999999999986,0.5489999999999999,20,9,18,2,94,12,89,3,6,0,21,5.25,6,Hc,0.2206382978723404,0.24908333333333327,0.21178651685393257,0.183,payoff_oriented,2,25,10,original,Hc,41,1
1,10,20,1,10,12.80999999999999,13,61,94,8,4,96,15.920999999999987,4.574999999999997,15.249999999999988,1.7079999999999989,20,13,18,5,75,19,71,6,3,0,18,4.5,6,Hc,0.21228,0.24078947368421053,0.2147887323943662,0.2846666666666667,payoff_oriented,2,25,10,original,Hc,41,1
1,11,21,1,9,8.722999999999994,16,50,1,64,63,40,20.190999999999985,0.244,1.0369999999999995,0.061,20,2,6,1,103,2,6,1,4,0,19,4.75,6,Hc,0.19602912621359223,0.122,0.17283333333333334,0.061,payoff_oriented,2,25,10,original,Hc,41,1
1,11,22,1,8,8.539999999999994,17,41,20,19,17,111,11.77299999999999,7.014999999999994,1.7079999999999989,7.014999999999994,20,16,8,16,58,35,11,30,2,0.5,20,5,6,Hc,0.20298275862068962,0.20042857142857143,0.15527272727272726,0.2338333333333333,payoff_oriented,2,25,10,original,Hc,41,1
1,12,23,1,10,8.905999999999993,15,33,37,18,85,101,14.15199999999999,15.676999999999987,8.539999999999994,7.441999999999994,20,18,16,15,54,63,33,29,3,0,16,4,6,Hc,0.26207407407407407,0.24884126984126984,0.2587878787878788,0.2566206896551724,payoff_oriented,2,25,10,original,Hc,41,1
1,12,24,1,9,111.9960000000055,18,468,62,66,76,72,112.6060000000055,0.8539999999999996,1.0369999999999995,0.8539999999999996,20,6,3,5,472,6,4,5,4,0.5,15,3.75,6,Hc,0.23857203389830506,0.14233333333333334,0.25925,0.1708,payoff_oriented,2,25,10,original,Hc,41,1
1,13,25,1,3,4.6969999999999965,13,19,32,97,36,34,9.637999999999993,2.3179999999999983,0.122,0.061,20,7,2,1,43,7,2,1,5,0.5,17,4.25,6,Hc,0.22413953488372093,0.33114285714285713,0.061,0.061,payoff_oriented,2,25,10,original,Hc,41,1
1,13,26,1,8,28.730999999999977,16,123,4,8,93,111,30.194999999999975,0.061,0.6099999999999999,2.3179999999999983,20,1,2,10,131,1,2,12,2,0,17,4.25,6,Hc,0.23049618320610685,0.061,0.305,0.19316666666666665,payoff_oriented,2,25,10,original,Hc,41,1
1,14,27,1,1,20.922999999999984,14,92,78,83,58,79,23.240999999999982,2.0739999999999985,0.7319999999999998,0.305,20,10,1,2,106,11,1,2,3,0.5,13,3.25,6,Hc,0.21925471698113205,0.18854545454545454,0.7319999999999998,0.1525,payoff_oriented,2,25,10,original,Hc,41,1
1,14,28,1,7,8.905999999999993,17,43,19,16,14,24,9.149999999999993,1.7079999999999989,7.136999999999994,0.305,19,6,18,3,45,7,36,3,6,1,72,6,6,Hc,0.2033333333333333,0.244,0.19824999999999998,0.10166666666666667,payoff_oriented,2,25,10,original,Hc,41,1
1,15,29,1,4,11.467999999999991,12,53,13,47,55,49,61.85399999999995,0.122,0.244,0.122,20,1,1,2,253,1,1,2,2,0,19,4.75,6,Hc,0.24448221343873516,0.122,0.244,0.061,payoff_oriented,2,25,10,original,Hc,41,1
1,15,30,1,3,9.454999999999993,13,42,11,36,32,5,9.820999999999993,1.4029999999999991,0.488,1.9519999999999986,14,6,4,6,43,6,5,8,5,0,22,5.5,6,Hc,0.22839534883720927,0.2338333333333333,0.09759999999999999,0.24399999999999994,payoff_oriented,2,25,10,original,Hc,41,1
1,16,31,1,8,9.942999999999993,18,50,110,109,41,13,13.54199999999999,1.8299999999999987,1.8299999999999987,6.648999999999995,20,9,7,15,68,10,9,31,2,0,15,3.75,6,Hc,0.1991470588235294,0.183,0.20333333333333334,0.2144838709677419,payoff_oriented,2,25,10,original,Hc,41,1
1,16,32,1,4,17.323999999999987,15,74,103,34,9,11,21.288999999999984,0.122,1.585999999999999,5.550999999999996,20,1,4,14,90,1,5,25,2,0,19,4.75,6,Hc,0.23654444444444442,0.122,0.3172,0.22204,payoff_oriented,2,25,10,original,Hc,41,1
1,17,33,1,9,5.489999999999996,16,28,71,70,101,102,7.380999999999995,2.2569999999999983,14.944999999999988,0.6709999999999998,20,8,16,3,34,9,56,3,4,0,12,3,6,Hc,0.2170882352941176,0.25077777777777777,0.266875,0.22366666666666665,payoff_oriented,2,25,10,original,Hc,41,1
1,17,34,1,7,8.600999999999994,12,37,16,17,119,21,10.064999999999992,1.1589999999999994,3.3549999999999973,0.061,17,5,10,1,42,7,13,1,6,0.5,20,5,6,Hc,0.23964285714285713,0.16557142857142856,0.2580769230769231,0.061,payoff_oriented,2,25,10,original,Hc,41,1
1,1,1,0,8,11.83399999999999,18,64,111,109,112,115,12.80999999999999,2.500999999999998,0.7929999999999997,0.8539999999999996,20,7,3,6,70,9,3,7,2,1,24,2,6,Hc,0.183,0.2778888888888889,0.2643333333333333,0.122,payoff_oriented,2,25,10,original,Hc,42,1
1,1,2,0,5,9.088999999999993,16,38,43,57,15,48,9.576999999999993,1.4029999999999991,1.1589999999999994,0.5489999999999999,18,4,3,3,40,4,3,3,5,0,20,5,6,Hc,0.23942499999999997,0.3507499999999999,0.3863333333333332,0.183,payoff_oriented,2,25,10,original,Hc,42,1
1,2,3,0,5,12.07799999999999,17,51,37,39,3,1,14.822999999999988,0.7929999999999997,15.249999999999988,1.463999999999999,20,4,17,3,66,4,69,4,5,0,22,5.5,6,Hc,0.22459090909090906,0.19824999999999998,0.22101449275362317,0.3659999999999999,payoff_oriented,2,25,10,original,Hc,42,1
1,2,4,0,1,9.393999999999993,15,44,78,74,79,33,10.247999999999992,2.0129999999999986,1.2199999999999993,1.7689999999999988,20,7,3,7,49,8,5,7,3,0.5,14,3.5,6,Hc,0.20914285714285713,0.251625,0.24399999999999994,0.25271428571428567,payoff_oriented,2,25,10,original,Hc,42,1
1,3,5,0,7,5.916999999999995,16,39,57,22,19,107,8.112999999999994,0.183,2.683999999999998,1.4029999999999991,20,2,10,4,51,2,12,5,6,0,18,4.5,6,Hc,0.159078431372549,0.0915,0.22366666666666665,0.28059999999999996,payoff_oriented,2,25,10,original,Hc,42,1
1,3,6,0,6,4.879999999999996,14,33,6,4,1,88,9.027999999999993,1.8909999999999987,0.7929999999999997,0.9149999999999996,20,9,4,6,51,9,4,6,6,0.5,21,5.25,6,Hc,0.17701960784313725,0.2101111111111111,0.19824999999999998,0.1525,payoff_oriented,2,25,10,original,Hc,42,1
1,4,7,0,9,11.162999999999991,15,52,65,62,69,27,12.99299999999999,0.488,0.305,4.391999999999997,19,2,2,12,57,2,2,18,4,0.5,17,4.25,6,Hc,0.22794736842105262,0.244,0.1525,0.244,payoff_oriented,2,25,10,original,Hc,42,1
1,4,8,0,7,11.589999999999991,15,54,15,16,13,24,12.99299999999999,2.8669999999999978,18.787999999999986,0.427,20,8,18,3,60,11,80,3,6,1,72,6,6,Hc,0.21655,0.26063636363636355,0.23484999999999998,0.14233333333333334,payoff_oriented,2,25,10,original,Hc,42,1
1,5,9,0,9,5.367999999999996,11,27,71,72,11,68,7.197999999999995,0.9759999999999995,2.622999999999998,0.366,20,5,9,3,39,5,16,4,4,0.5,18,4.5,6,Hc,0.18456410256410255,0.19519999999999998,0.16393749999999999,0.0915,payoff_oriented,2,25,10,original,Hc,42,1
1,5,10,0,7,15.920999999999987,18,67,22,21,13,38,19.458999999999985,2.0739999999999985,3.659999999999997,0.6099999999999999,20,7,9,4,83,9,12,4,6,0.5,23,5.75,6,Hc,0.23444578313253012,0.23044444444444442,0.30499999999999994,0.1525,payoff_oriented,2,25,10,original,Hc,42,1
1,6,11,1,5,10.979999999999992,18,56,47,97,102,86,13.968999999999989,0.122,8.478999999999994,3.4159999999999973,20,1,15,12,68,1,35,18,5,0,12,3,6,Hc,0.2054264705882353,0.122,0.2422571428571428,0.18977777777777777,payoff_oriented,2,25,10,original,Hc,42,1
1,6,12,1,1,9.515999999999993,16,42,83,74,76,79,12.32199999999999,0.9759999999999995,0.488,0.8539999999999996,20,3,3,4,59,3,3,6,3,1,36,3,6,Hc,0.20884745762711862,0.3253333333333333,0.16266666666666665,0.14233333333333334,payoff_oriented,2,25,10,original,Hc,42,1
1,7,13,1,5,11.101999999999991,14,46,37,46,79,108,11.223999999999991,0.061,4.513999999999997,2.439999999999998,16,1,11,5,48,1,20,6,5,0,15,3.75,6,Hc,0.2338333333333333,0.061,0.22569999999999998,0.40666666666666657,payoff_oriented,2,25,10,original,Hc,42,1
1,7,14,1,8,7.136999999999994,16,41,116,114,109,93,8.356999999999994,1.585999999999999,0.8539999999999996,3.2939999999999974,20,3,4,9,46,3,4,14,2,0.5,9,2.25,6,Hc,0.18167391304347824,0.5286666666666666,0.2135,0.23528571428571424,payoff_oriented,2,25,10,original,Hc,42,1
1,8,15,1,10,11.040999999999991,17,53,90,95,16,102,12.80999999999999,0.122,2.3789999999999982,6.160999999999995,20,1,6,14,66,1,7,23,3,0,14,3.5,6,Hc,0.19409090909090906,0.122,0.3398571428571428,0.26786956521739125,payoff_oriented,2,25,10,original,Hc,42,1
1,8,16,1,6,8.173999999999994,12,49,10,2,11,7,8.295999999999994,1.8299999999999987,1.0369999999999995,6.770999999999995,14,5,5,16,51,6,6,32,6,1,72,6,6,Hc,0.16266666666666665,0.30499999999999994,0.1728333333333333,0.21159375,payoff_oriented,2,25,10,original,Hc,42,1
1,9,17,1,6,7.319999999999994,18,39,11,1,106,8,9.698999999999993,1.2199999999999993,2.439999999999998,1.7079999999999989,20,4,7,8,52,5,7,9,6,0.5,20,5,6,Hc,0.18651923076923074,0.244,0.3485714285714285,0.18977777777777777,payoff_oriented,2,25,10,original,Hc,42,1
1,9,18,1,10,12.74899999999999,19,65,48,96,94,89,14.944999999999988,0.183,3.781999999999997,2.500999999999998,20,2,11,6,68,2,14,7,3,0.5,14,3.5,6,Hc,0.21977941176470586,0.0915,0.27014285714285713,0.35728571428571426,payoff_oriented,2,25,10,original,Hc,42,1
1,10,19,1,9,10.003999999999992,19,42,72,85,102,97,10.369999999999992,3.0499999999999976,0.427,2.3789999999999982,20,10,2,5,45,12,2,7,4,0,11,2.75,6,Hc,0.23044444444444442,0.25416666666666665,0.2135,0.3398571428571428,payoff_oriented,2,25,10,original,Hc,42,1
1,10,20,1,6,11.223999999999991,14,47,9,4,118,2,14.151999999999989,3.903999999999997,0.244,1.463999999999999,20,11,2,5,59,19,2,7,6,0.5,20,5,6,Hc,0.23986440677966098,0.2054736842105263,0.122,0.20914285714285713,payoff_oriented,2,25,10,original,Hc,42,1
1,11,21,1,8,5.916999999999995,16,34,118,115,119,113,7.685999999999995,1.9519999999999986,2.683999999999998,2.9279999999999977,20,7,9,8,40,7,13,12,2,1,24,2,6,Hc,0.19215,0.2788571428571428,0.20646153846153845,0.24399999999999997,payoff_oriented,2,25,10,original,Hc,42,1
1,11,22,1,9,9.820999999999993,16,53,65,70,13,62,12.87099999999999,0.183,0.6099999999999999,4.513999999999997,20,2,4,12,64,2,5,20,4,0.5,18,4.5,6,Hc,0.20110937499999998,0.0915,0.122,0.22569999999999996,payoff_oriented,2,25,10,original,Hc,42,1
1,12,23,1,1,11.101999999999991,18,51,81,82,54,73,11.406999999999991,6.8319999999999945,13.663999999999989,0.6709999999999998,20,17,18,4,53,37,45,4,3,0.5,13,3.25,6,Hc,0.2152264150943396,0.18464864864864863,0.3036444444444444,0.16775,payoff_oriented,2,25,10,original,Hc,42,1
1,12,24,1,3,5.001999999999996,11,24,30,27,32,71,6.282999999999996,0.122,1.8299999999999987,5.306999999999996,16,1,8,15,33,1,8,26,5,0.5,19,4.75,6,Hc,0.1903939393939394,0.122,0.22874999999999995,0.20411538461538462,payoff_oriented,2,25,10,original,Hc,42,1
1,13,25,1,8,10.491999999999992,13,46,119,118,111,115,12.50499999999999,1.2199999999999993,1.585999999999999,2.8669999999999978,20,5,5,10,55,5,7,13,2,1,24,2,6,Hc,0.22736363636363635,0.24399999999999994,0.22657142857142856,0.2205384615384615,payoff_oriented,2,25,10,original,Hc,42,1
1,13,26,1,6,10.430999999999992,15,52,11,7,9,1,10.613999999999992,4.147999999999997,6.282999999999995,8.173999999999994,18,11,13,16,55,16,19,41,6,1,72,6,6,Hc,0.19298181818181817,0.2592499999999999,0.33068421052631575,0.1993658536585366,payoff_oriented,2,25,10,original,Hc,42,1
1,14,27,1,5,7.502999999999994,16,36,42,47,107,43,9.881999999999993,1.585999999999999,3.1109999999999975,0.305,20,5,13,3,45,7,16,3,5,0.5,17,4.25,6,Hc,0.2196,0.22657142857142856,0.19443749999999999,0.10166666666666667,payoff_oriented,2,25,10,original,Hc,42,1
1,14,28,1,2,9.271999999999993,17,51,60,54,51,96,10.064999999999992,1.7079999999999989,2.439999999999998,3.537999999999997,20,8,7,7,56,9,9,9,4,0.5,15,3.75,6,Hc,0.17973214285714287,0.18977777777777777,0.2711111111111111,0.39311111111111097,payoff_oriented,2,25,10,original,Hc,42,1
1,15,29,1,9,10.918999999999992,16,48,71,69,66,96,12.74899999999999,0.061,2.9279999999999977,0.9149999999999996,20,1,6,4,58,1,9,4,4,0.5,15,3.75,6,Hc,0.21981034482758618,0.061,0.3253333333333333,0.22875,payoff_oriented,2,25,10,original,Hc,42,1
1,15,30,1,1,10.308999999999992,16,43,74,15,77,114,11.89499999999999,1.646999999999999,2.3179999999999983,1.7689999999999988,20,9,8,4,52,9,9,6,3,0,14,3.5,6,Hc,0.22874999999999998,0.183,0.25755555555555554,0.2948333333333333,payoff_oriented,2,25,10,original,Hc,42,1
1,16,31,1,3,9.759999999999993,18,51,25,28,26,12,11.467999999999991,4.879999999999996,1.9519999999999986,2.3789999999999982,20,12,8,6,56,21,9,8,5,0.5,21,5.25,6,Hc,0.20478571428571427,0.23238095238095233,0.21688888888888888,0.29737499999999994,payoff_oriented,2,25,10,original,Hc,42,1
1,16,32,1,1,10.491999999999992,18,52,113,74,79,75,11.650999999999991,1.8909999999999987,0.366,2.3179999999999983,20,6,3,8,56,9,3,10,3,0.5,11,2.75,6,Hc,0.2080535714285714,0.2101111111111111,0.122,0.23179999999999998,payoff_oriented,2,25,10,original,Hc,42,1
1,17,33,1,5,13.846999999999989,16,66,37,9,84,3,18.482999999999986,15.310999999999988,12.93199999999999,2.9279999999999977,20,19,18,12,91,71,63,13,5,0,20,5,6,Hc,0.2031098901098901,0.21564788732394363,0.20526984126984127,0.22523076923076923,payoff_oriented,2,25,10,original,Hc,42,1
1,17,34,1,3,8.417999999999994,15,45,14,54,104,35,75.5180000000003,0.122,0.061,0.061,20,1,1,1,327,1,1,1,5,0,17,4.25,6,Hc,0.23094189602446485,0.122,0.061,0.061,payoff_oriented,2,25,10,original,Hc,42,1
1,18,35,1,8,14.761999999999988,13,67,119,115,111,37,14.822999999999988,0.7929999999999997,1.8299999999999987,1.0369999999999995,14,3,7,4,68,3,7,6,2,0.5,11,2.75,6,Hc,0.21798529411764705,0.2643333333333333,0.2614285714285714,0.17283333333333334,payoff_oriented,2,25,10,original,Hc,42,1
1,18,36,1,7,4.147999999999997,14,27,19,15,14,24,5.184999999999997,1.0979999999999994,2.8669999999999978,5.489999999999996,17,7,10,10,30,8,14,22,6,1,72,6,6,Hc,0.1728333333333333,0.13724999999999998,0.2047857142857143,0.24954545454545451,payoff_oriented,2,25,10,original,Hc,42,1
1,1,1,0,1,10.735999999999992,16,46,81,75,51,27,11.650999999999991,1.0369999999999995,3.598999999999997,3.537999999999997,20,6,11,11,50,6,18,17,3,0,15,3.75,6,Hc,0.23301999999999998,0.17283333333333334,0.19994444444444442,0.20811764705882352,payoff_oriented,2,25,10,original,Hc,43,1
1,1,2,0,5,12.44399999999999,16,58,45,38,10,7,12.87099999999999,1.8909999999999987,10.796999999999992,0.6709999999999998,18,8,18,4,60,8,53,4,5,0,22,5.5,6,Hc,0.21451666666666666,0.236375,0.20371698113207545,0.16775,payoff_oriented,2,25,10,original,Hc,43,1
1,2,3,0,5,6.160999999999995,16,39,43,40,12,59,7.563999999999995,7.258999999999994,0.061,0.7319999999999998,20,14,1,2,48,25,1,3,5,0,20,5,6,Hc,0.15758333333333333,0.29035999999999995,0.061,0.244,payoff_oriented,2,25,10,original,Hc,43,1
1,2,4,0,9,10.857999999999992,18,51,94,70,65,62,12.56599999999999,1.7079999999999989,0.488,2.3179999999999983,20,7,3,9,55,9,3,11,4,0.5,15,3.75,6,Hc,0.22847272727272724,0.18977777777777777,0.16266666666666665,0.2107272727272727,payoff_oriented,2,25,10,original,Hc,43,1
1,3,5,0,9,5.550999999999996,12,30,62,63,5,85,7.197999999999995,1.1589999999999994,2.9889999999999977,0.122,18,8,9,1,36,8,12,1,4,0,17,4.25,6,Hc,0.19994444444444442,0.144875,0.2490833333333333,0.122,payoff_oriented,2,25,10,original,Hc,43,1
1,3,6,0,5,12.56599999999999,19,54,37,104,45,83,17.323999999999987,1.2199999999999993,1.7689999999999988,0.9149999999999996,20,2,8,1,75,2,9,1,5,0,15,3.75,6,Hc,0.23098666666666665,0.6099999999999999,0.19655555555555554,0.9149999999999996,payoff_oriented,2,25,10,original,Hc,43,1
1,4,7,0,9,6.8319999999999945,15,40,61,68,66,76,7.441999999999995,5.184999999999996,1.0369999999999995,0.6099999999999999,17,15,5,3,42,28,5,3,4,0.5,15,3.75,6,Hc,0.17719047619047618,0.18517857142857141,0.2074,0.20333333333333334,payoff_oriented,2,25,10,original,Hc,43,1
1,4,8,0,6,10.003999999999992,16,39,9,100,102,4,11.83399999999999,2.439999999999998,12.07799999999999,1.463999999999999,20,5,17,9,47,5,51,10,6,0,16,4,6,Hc,0.25178723404255315,0.4879999999999999,0.23682352941176468,0.1464,payoff_oriented,2,25,10,original,Hc,43,1
1,5,9,0,9,8.417999999999994,17,35,63,65,64,107,10.064999999999992,1.7689999999999988,2.9889999999999977,0.244,20,5,10,2,40,5,14,2,4,0.5,14,3.5,6,Hc,0.251625,0.35379999999999995,0.2135,0.122,payoff_oriented,2,25,10,original,Hc,43,1
1,5,10,0,1,10.430999999999992,17,47,75,80,77,13,16.530999999999988,1.585999999999999,1.0979999999999994,8.539999999999994,20,5,3,17,75,8,3,37,3,0.5,15,3.75,6,Hc,0.22041333333333332,0.19824999999999998,0.366,0.2308108108108108,payoff_oriented,2,25,10,original,Hc,43,1
1,6,11,1,8,3.598999999999997,9,18,4,37,38,87,32.08599999999998,0.183,0.183,0.061,20,1,1,1,143,1,1,1,2,0,19,4.75,6,Hc,0.22437762237762235,0.183,0.183,0.061,payoff_oriented,2,25,10,original,Hc,43,1
1,6,12,1,7,8.661999999999994,16,39,24,68,13,28,10.003999999999992,5.001999999999996,4.208999999999997,0.7319999999999998,20,13,12,4,45,21,20,5,6,0,21,5.25,6,Hc,0.2223111111111111,0.23819047619047617,0.21044999999999997,0.1464,payoff_oriented,2,25,10,original,Hc,43,1
1,7,13,1,7,10.186999999999992,13,45,16,15,46,71,18.055999999999987,4.513999999999997,4.6969999999999965,0.122,20,12,14,1,73,18,24,1,6,0,21,5.25,6,Hc,0.24734246575342464,0.25077777777777777,0.19570833333333332,0.122,payoff_oriented,2,25,10,original,Hc,43,1
1,7,14,1,3,9.759999999999993,18,41,26,3,1,34,17.323999999999987,2.9889999999999977,9.576999999999993,0.7929999999999997,20,9,16,3,76,10,49,3,5,0,22,5.5,6,Hc,0.22794736842105262,0.29889999999999994,0.1954489795918367,0.26433333333333325,payoff_oriented,2,25,10,original,Hc,43,1
1,8,15,1,8,6.526999999999995,11,29,112,109,115,22,8.844999999999994,1.2809999999999993,0.9759999999999995,1.646999999999999,20,8,4,5,39,8,5,7,2,0.5,12,3,6,Hc,0.2267948717948718,0.160125,0.19519999999999998,0.23528571428571426,payoff_oriented,2,25,10,original,Hc,43,1
1,8,16,1,6,10.247999999999992,19,45,12,103,98,34,22.691999999999982,0.122,1.3419999999999992,1.646999999999999,20,1,3,5,99,1,3,6,6,0,15,3.75,6,Hc,0.2292121212121212,0.122,0.4473333333333332,0.2744999999999999,payoff_oriented,2,25,10,original,Hc,43,1
1,9,17,1,1,8.478999999999994,16,49,82,16,70,28,13.236999999999991,22.691999999999982,0.061,2.805999999999998,20,19,1,8,65,106,1,10,3,0,18,4.5,6,Hc,0.20364615384615384,0.2140754716981132,0.061,0.28059999999999996,payoff_oriented,2,25,10,original,Hc,43,1
1,9,18,1,10,7.319999999999994,16,32,86,12,88,37,10.369999999999992,1.2809999999999993,0.183,0.305,20,9,1,2,49,11,1,2,3,0,17,4.25,6,Hc,0.21163265306122447,0.11645454545454545,0.183,0.1525,payoff_oriented,2,25,10,original,Hc,43,1
1,10,19,1,8,7.075999999999994,12,37,120,112,41,39,9.393999999999993,0.488,3.903999999999997,1.0979999999999994,20,4,14,5,49,4,21,7,2,0,14,3.5,6,Hc,0.1917142857142857,0.122,0.18590476190476188,0.15685714285714286,payoff_oriented,2,25,10,original,Hc,43,1
1,10,20,1,6,17.994999999999987,18,73,63,2,3,12,22.691999999999982,1.0979999999999994,0.9759999999999995,1.646999999999999,20,4,6,6,87,4,7,7,6,0.5,22,5.5,6,Hc,0.2608275862068965,0.27449999999999997,0.13942857142857143,0.2352857142857143,payoff_oriented,2,25,10,original,Hc,43,1
1,11,21,1,4,12.07799999999999,20,66,102,6,5,105,15.981999999999987,0.7319999999999998,0.244,1.463999999999999,20,3,2,7,77,5,2,8,2,0,16,4,6,Hc,0.20755844155844155,0.1464,0.122,0.183,payoff_oriented,2,25,10,original,Hc,43,1
1,11,22,1,2,9.698999999999993,19,61,54,49,51,115,13.602999999999989,1.7689999999999988,2.9889999999999977,0.9759999999999995,20,9,11,4,79,9,15,4,4,0.5,14,3.5,6,Hc,0.17218987341772152,0.19655555555555554,0.19926666666666665,0.244,payoff_oriented,2,25,10,original,Hc,43,1
1,12,23,1,10,7.563999999999994,12,40,41,14,89,90,12.07799999999999,1.8299999999999987,1.3419999999999992,0.061,20,5,5,1,65,6,6,1,3,0,17,4.25,6,Hc,0.1858153846153846,0.30499999999999994,0.22366666666666665,0.061,payoff_oriented,2,25,10,original,Hc,43,1
1,12,24,1,6,12.38299999999999,18,61,6,4,2,1,14.334999999999988,5.977999999999995,1.2809999999999993,5.611999999999996,20,16,6,16,75,26,7,29,6,1,72,6,6,Hc,0.19113333333333332,0.22992307692307687,0.183,0.19351724137931034,payoff_oriented,2,25,10,original,Hc,43,1
1,13,25,1,4,12.01699999999999,13,52,18,102,108,98,15.249999999999988,1.3419999999999992,0.6099999999999999,2.805999999999998,20,7,3,8,66,7,3,11,2,0.5,12,3,6,Hc,0.23106060606060605,0.1917142857142857,0.20333333333333334,0.25509090909090903,payoff_oriented,2,25,10,original,Hc,43,1
1,13,26,1,6,8.600999999999994,16,40,5,11,7,67,14.70099999999999,0.7319999999999998,0.9149999999999996,3.2329999999999974,20,4,5,9,66,5,5,12,6,0.5,22,5.5,6,Hc,0.22274242424242424,0.1464,0.183,0.26941666666666664,payoff_oriented,2,25,10,original,Hc,43,1
1,14,27,1,6,7.624999999999994,13,42,3,111,6,5,13.35899999999999,0.5489999999999999,0.061,0.244,20,3,1,2,68,3,1,2,6,0.5,20,5,6,Hc,0.19645588235294117,0.183,0.061,0.122,payoff_oriented,2,25,10,original,Hc,43,1
1,14,28,1,9,10.064999999999992,9,43,23,68,66,98,12.07799999999999,0.6099999999999999,2.9889999999999977,4.025999999999997,14,3,12,11,49,3,14,16,4,0,16,4,6,Hc,0.2464897959183673,0.20333333333333334,0.21349999999999997,0.251625,payoff_oriented,2,25,10,original,Hc,43,1
1,15,29,1,8,11.83399999999999,19,62,114,110,74,1,11.89499999999999,1.585999999999999,6.038999999999995,3.720999999999997,20,5,14,12,63,7,28,19,2,0,13,3.25,6,Hc,0.18880952380952382,0.22657142857142856,0.21567857142857141,0.1958421052631579,payoff_oriented,2,25,10,original,Hc,43,1
